x1,x2,x3,x4
2.679696143,,,
2.835789621,,,
1.31698966,,,
0.864712514,,,
1.269294836,,,
0.908219506,,,
0.889063064,,,
1.224380478,,,
1.090556327,,,
1.141071007,,,
1.39600921,,,
0.609596094,,,
0.489568318,,,
1.112176581,,,
1.136468736,,,
1.17666821,,,
0.725517861,,,
1.236013986,,,
1.185140765,,,
1.51243081,,,
1.248202837,,,
1.379450965,,,
1.875918401,,,
2.215897258,,,
8.903329753,,,
2.121045392,,,
2.9288688,,,
1.110945767,,,
0.42619339,,,
0.888430927,,,
0.466666667,,,
0.486912872,,,
1.104377937,,,
0.450030012,,,
0.453577661,,,
1.109602021,,,
0.824089542,,,
1.236135182,,,
0.825685467,,,
1.185038453,,,
1.101384943,,,
0.847969108,,,
0.387474363,,,
1.096498854,,,
1.136532195,,,
1.165588267,,,
0.465429761,,,
1.058415842,,,
0.711236288,,,
1.070416731,,,
0.550680272,,,
1.036370671,,,
0.859055252,,,
0.585998271,,,
0.202739726,,,
1.674311927,,,
0.862396694,,,
0.839590444,,,
0.338888889,,,
0.397707371,,,
1.160714286,,,
0.169230769,,,
0.370594922,,,
0.361459521,,,
0.652985075,,,
0.925662879,,,
0.65995671,,,
0.721778222,,,
0.719790382,,,
1.427838577,,,
1.319223986,,,
0.739013934,,,
0.307387141,,,
0.783196148,,,
0.57278481,,,
1.129671616,,,
0.802732707,,,
2,,,
0.175750357,,,
1.385361217,,,
0.568035944,,,
1.215007215,,,
0.953740157,,,
0.483619345,,,
0.090909091,,,
0.936936937,,,
0.702282158,,,
0.605787558,,,
0.89085512,,,
1.032954103,,,
1.057459122,,,
0.610732125,,,
0.947430033,,,
0.592892436,,,
0.678190818,,,
0.961337513,,,
0.947308366,,,
0.95804125,,,
0.969908726,,,
0.997991189,,,
0.90979835,,,
1.056919792,,,
0.814124885,,,
1.056122241,,,
0.80168148,,,
0.847242768,,,
0.848227535,,,
0.660268139,,,
0.809542972,,,
0.972487819,,,
0.801914455,,,
0.847994746,,,
0.960809937,,,
0.887855452,,,
0.611667428,,,
0.948294082,,,
1.009562178,,,
1.018587361,,,
0.928223844,,,
1.008638665,,,
1.218805441,,,
1.143394806,,,
0.978239845,,,
1.10718232,,,
1.145023697,,,
1.088263822,,,
1.110562865,,,
1.243258118,,,
1.135234899,,,
1.115739034,,,
1.150313152,,,
1.017051914,,,
1.110404073,,,
0.940039227,,,
1.157455013,,,
1.168509841,,,
0.986914947,,,
1.171875,,,
1.213963964,,,
1.196703535,,,
0.867985466,,,
1.168291432,,,
1.131545873,,,
1.104205901,,,
1.059101655,,,
1.067307692,,,
1.07389898,,,
1.009505703,,,
0.920987654,,,
0.94084507,,,
1.179711119,,,
1.068942876,,,
0.955642531,,,
1.015978695,,,
0.991416309,,,
1.089655172,,,
1.070096331,,,
1.293693694,,,
1.109014675,,,
1.077292111,,,
1.092775665,,,
0.988319672,,,
1.038705372,,,
1.100484262,,,
1.102040816,,,
1.21002445,,,
1.114767932,,,
1.180995475,,,
1.160784314,,,
1.234706617,,,
0.857951621,,,
1.034482759,,,
1.085125448,,,
0.966666667,,,
1.070652174,,,
0.96628537,,,
1.046831183,,,
1.044466164,,,
1.015455565,,,
1.041451851,,,
1.062758146,,,
1.049002108,,,
0.973768489,,,
1.054861102,,,
0.952234159,,,
1.071599894,,,
1.02324605,,,
1.133687178,,,
1.031371897,,,
1.028009889,,,
1.063391475,,,
1.039073106,,,
1.011829423,,,
1.207420971,,,
1.112159969,,,
1.008843776,,,
0.970956569,,,
0.671965944,,,
0.981001509,,,
1.070614916,,,
0.989560512,,,
0.956658876,,,
1.008312161,,,
1.125579062,,,
1.050219532,,,
0.641273896,,,
1.190770012,,,
1.151147133,,,
0.985609156,,,
1.098784543,,,
1.086799832,,,
1.070687698,,,
1.007715252,,,
1.044824263,,,
1.031278041,,,
1.145944873,,,
1.035539452,,,
1.123242645,,,
1.060325221,,,
1.043139452,,,
1.102932396,,,
1.054561153,,,
1.037670851,,,
1.228734272,,,
1.152016841,,,
1.044320818,,,
0.972978136,,,
0.607182257,,,
1.012732654,,,
1.082007227,,,
1.020448308,,,
0.957064701,,,
1.057536158,,,
1.148978501,,,
1.192090588,,,
0.790611148,,,
1.215443637,,,
1.009819925,,,
1.049297396,,,
1.136046133,,,
1.155561421,,,
0.969737281,,,
0.964323848,,,
1.049023928,,,
0.938795756,,,
1.059582576,,,
1.008693102,,,
1.03691242,,,
1.04086729,,,
1.003195032,,,
1.069508668,,,
1.037344397,,,
1.072725705,,,
1.065556446,,,
1.046702673,,,
1.028426901,,,
1.061883138,,,
0.945960963,,,
0.960928857,,,
1.068823226,,,
1.035096941,,,
1.107702539,,,
1.057118002,,,
1.16501122,,,
1.154672483,,,
0.788657198,,,
1.153204984,,,
0.630585175,,,
0.669666864,,,
0.886339093,,,
0.750172975,,,
0.785678052,,,
1.044060816,,,
1.066392717,,,
0.696790046,,,
1.117813069,,,
0.954759342,,,
0.775113713,,,
0.885390187,,,
0.893669287,,,
0.900976875,,,
0.731372662,,,
0.862113733,,,
0.900657377,,,
0.852092015,,,
0.840847928,,,
0.648448869,,,
0.635689706,,,
0.659796159,,,
0.749963786,,,
0.625436298,,,
0.805911572,,,
0.928343189,,,
0.95350173,,,
0.856711115,,,
1.003873963,,,
0.891537063,,,
0.83708939,,,
0.649505018,,,
0.588334756,,,
0.963522463,,,
0.64225546,,,
0.838889925,,,
0.556231743,,,
0.407524804,,,
0.808708923,,,
0.819717264,,,
0.805907588,,,
1.235991117,,,
0.952349479,,,
1.12461023,,,
1.081912415,,,
1.028048617,,,
1.055483085,,,
1.01554787,,,
0.819756638,,,
1.109583482,,,
0.448426798,,,
0.827790348,,,
0.621149067,,,
0.508443556,,,
1.06020342,,,
0.812682486,,,
1.475270487,,,
0.562213654,,,
0.861359907,,,
0.885506896,,,
0.865168185,,,
0.66035064,,,
0.581761672,,,
0.989521207,,,
0.662498518,,,
0.862309252,,,
0.574866334,,,
0.416393013,,,
0.763085562,,,
0.809135668,,,
0.798167696,,,
1.258527198,,,
0.985065696,,,
1.104254563,,,
1.066972071,,,
1.041081297,,,
1.114491396,,,
1.053133207,,,
0.857680784,,,
1.1409153,,,
0.415796141,,,
0.801272323,,,
0.633931034,,,
0.537377752,,,
1.131054223,,,
0.803925444,,,
1.471605615,,,
0.808442541,,,
0.819114094,,,
0.953079738,,,
0.667339791,,,
0.529464273,,,
0.917821585,,,
1.193319902,,,
0.73538778,,,
0.827747713,,,
0.865233657,,,
0.597607955,,,
0.694998318,,,
1.072913122,,,
0.974669034,,,
1.042085266,,,
1.055887686,,,
1.140136735,,,
1.060805382,,,
0.929934758,,,
0.89570667,,,
0.973652813,,,
0.877963958,,,
0.918151529,,,
0.387732759,,,
0.923515124,,,
1.032823066,,,
1.006029705,,,
0.798977201,,,
0.956871747,,,
1.130172975,,,
0.781637114,,,
0.926023971,,,
1.221480987,,,
0.547745679,,,
0.446316079,,,
0.239673489,,,
0.339595957,,,
0.288842455,,,
0.484335462,,,
0.521795771,,,
0.398935897,,,
0.615389908,,,
0.810714315,,,
0.46617831,,,
0.797287809,,,
1.164322888,,,
0.811040563,,,
0.637641884,,,
0.59012995,,,
0.593160635,,,
0.419376433,,,
0.729533087,,,
0.985526869,,,
0.31561701,,,
0.858149929,,,
0.590704966,,,
0.570777402,,,
0.524549904,,,
0.603027907,,,
0.594322449,,,
0.30639169,,,
0.529456117,,,
0.462591958,,,
0.893750573,,,
0.528960652,,,
0.979639712,,,
1.190402786,,,
0.826368793,,,
0.829230587,,,
0.892624827,,,
0.644785723,,,
0.773101297,,,
1.036503336,,,
0.953727081,,,
1.06812751,,,
1.074391126,,,
1.141500585,,,
1.061094152,,,
0.944321322,,,
0.904945993,,,
0.977671586,,,
0.87456101,,,
0.869113756,,,
0.309297232,,,
0.906975507,,,
1.000896135,,,
0.978823229,,,
0.768364991,,,
0.995958897,,,
1.136585811,,,
0.782284138,,,
0.870250136,,,
1.240120432,,,
0.508021984,,,
0.417063009,,,
0.246644078,,,
0.3357782,,,
0.301242825,,,
0.455126618,,,
0.52571914,,,
0.446426995,,,
0.483767396,,,
0.693279509,,,
0.357641668,,,
0.693492098,,,
0.880226109,,,
0.744910245,,,
0.590796359,,,
0.595923785,,,
0.554247794,,,
0.379761671,,,
0.559698129,,,
0.64430008,,,
0.269676703,,,
0.527944382,,,
0.381510397,,,
0.519874989,,,
0.472976133,,,
0.56169893,,,
0.616335928,,,
0.217864147,,,
0.35568189,,,
0.466000586,,,
1.314858637,,,
0.67283091,,,
1.047067037,,,
1.157834101,,,
0.898437123,,,
0.914958046,,,
0.858577107,,,
0.662767636,,,
1.316752232,,,
1.088685346,,,
1.101892098,,,
1.111488775,,,
1.116539552,,,
1.154745898,,,
1.092446251,,,
0.939244489,,,
0.966428147,,,
1.031947561,,,
0.981240195,,,
0.808608882,,,
0.476952749,,,
1.073642037,,,
1.033578344,,,
0.982845117,,,
0.731384705,,,
1.001696057,,,
1.051733006,,,
0.752285831,,,
0.934005046,,,
1.231252775,,,
0.983529902,,,
0.667801347,,,
1.020709521,,,
1.151102368,,,
0.889628556,,,
0.91091056,,,
0.816322788,,,
0.587838764,,,
1.115247504,,,
1.100594624,,,
1.111241113,,,
1.108497648,,,
1.095962122,,,
1.128542654,,,
1.098503292,,,
0.924538356,,,
0.935301395,,,
1.015713647,,,
0.988825346,,,
0.841110429,,,
0.574576596,,,
1.022485634,,,
1.038721408,,,
1.006109986,,,
0.746243618,,,
0.947645092,,,
1.039801764,,,
0.768088715,,,
0.966694827,,,
1.201712356,,,
0.637521678,,,
0.674766966,,,
0.195238606,,,
0.324,,,
0.283534884,,,
0.328040266,,,
0.261759364,,,
0.316127532,,,
1.595264624,,,
0.372094208,,,
0.384114903,,,
0.291784557,,,
0.297916667,,,
0.321401601,,,
0.293091294,,,
0.451709114,,,
0.194304933,,,
0.373698932,,,
0.269067943,,,
0.451871409,,,
0.487863974,,,
0.449619615,,,
0.398586757,,,
0.233013917,,,
0.328632167,,,
0.227002667,,,
0.283242249,,,
0.270092879,,,
0.336492891,,,
0.55329918,,,
0.558185603,,,
0.76212178,,,
0.276673197,,,
0.358328772,,,
0.266545131,,,
0.301025594,,,
0.28957407,,,
0.291821908,,,
0.520523997,,,
0.38390366,,,
0.315913922,,,
0.341306353,,,
0.277244313,,,
0.328553549,,,
0.410137383,,,
0.347896532,,,
0.250545639,,,
0.261414607,,,
0.256501518,,,
0.389180171,,,
0.502130701,,,
0.235599324,,,
0.420697762,,,
0.306205061,,,
0.415155075,,,
0.42080938,,,
0.303029756,,,
0.503140955,,,
0.465125616,,,
0.474297921,,,
0.996121045,,,
0.907947468,,,
0.955331965,,,
0.811832919,,,
0.724486281,,,
0.75943378,,,
0.965545113,,,
0.794658385,,,
1.041314137,,,
1.019361423,,,
1.006813469,,,
0.796922697,,,
0.853666126,,,
0.936772659,,,
0.833849696,,,
0.859815148,,,
0.868172073,,,
0.792095513,,,
0.759075119,,,
0.901076152,,,
0.607337889,,,
0.972743111,,,
0.750526096,,,
0.980819282,,,
0.900514227,,,
0.886814842,,,
1.140753242,,,
0.895798748,,,
0.993021864,,,
0.826937691,,,
0.994063397,,,
0.994264031,,,
0.939533882,,,
1.023309594,,,
0.656308047,,,
0.86519308,,,
1.022243668,,,
0.883789691,,,
1.238361108,,,
1.0807042,,,
1.1793263,,,
0.593623023,,,
0.73139889,,,
0.907745872,,,
1.076082647,,,
1.175229125,,,
0.607958337,,,
0.408219276,,,
0.593856569,,,
0.589629574,,,
0.532631846,,,
0.918562071,,,
0.823317889,,,
0.698839373,,,
0.828482776,,,
0.71498835,,,
1.608970594,,,
0.583709857,,,
0.763508443,,,
0.614267257,,,
0.835766192,,,
0.602313401,,,
0.83383363,,,
1.308230309,,,
0.39140408,,,
0.637940353,,,
0.816106379,,,
1.3265485,,,
0.315796754,,,
1.268337098,,,
1.201062555,,,
1.388817657,,,
0.801437663,,,
1.008146725,,,
1.272624077,,,
2.320872142,,,
1.150548094,,,
1.69533398,,,
0.994848452,,,
1.731082663,,,
1.007685466,,,
1.070293475,,,
1.300685822,,,
0.664062196,,,
1.083007996,,,
0.605712977,,,
0.995932258,,,
0.552065078,,,
0.736044921,,,
0.471824704,,,
1.489591481,,,
1.155000024,,,
1.216210857,,,
1.200531619,,,
0.213760623,,,
0.882013687,,,
0.821490445,,,
0.240945436,,,
1.337091701,,,
1.177626897,,,
1.270576913,,,
1.570665556,,,
0.704882142,,,
1.486856542,,,
1.931168613,,,
1.176649716,,,
1.117755354,,,
1.641062673,,,
1.21894345,,,
1.804723861,,,
0.314816081,,,
1.364909574,,,
1.124414164,,,
2.709877575,,,
1.201375142,,,
1.151574762,,,
1.017020322,,,
1.074743791,,,
1.544382818,,,
0.795094758,,,
0.927834749,,,
1.330100876,,,
1.423063564,,,
1.458121515,,,
1.333803739,,,
1.529020879,,,
1.391648916,,,
1.59565971,,,
1.07310824,,,
1.248652786,,,
1.276263998,,,
1.603967158,,,
1.242392693,,,
1.627300916,,,
1.390211145,,,
1.436394715,,,
1.799617379,,,
1.574894856,,,
1.364745393,,,
1.353979472,,,
1.503877518,,,
1.493416355,,,
1.33351444,,,
1.747508612,,,
1.409814511,,,
1.229716032,,,
1.417028972,,,
1.562534435,,,
1.36147476,,,
1.411824624,,,
0.9241906,,,
1.212110727,,,
1.204865672,,,
1.343866448,,,
1.23261334,,,
1.285442508,,,
1.266589824,,,
1.276629117,,,
1.292146003,,,
1.158532457,,,
1.181300205,,,
1.356991828,,,
1.172792173,,,
1.410343625,,,
1.222516843,,,
1.330455732,,,
1.496334434,,,
1.377746935,,,
1.150200001,,,
1.295323582,,,
1.252613969,,,
1.343008551,,,
1.246639183,,,
1.39187895,,,
1.339389831,,,
1.21087777,,,
1.280966767,,,
1.313802083,,,
1.320371936,,,
1.243966942,,,
